ID;Case Number;Date;Block;IUCR;Primary Type;Description;Location Description;Arrest;Domestic;Beat;District;Ward;Community Area;FBI Code; X Coordinate;Y Coordinate;Year;Updated on;Latitude;Longitude;Location
13742736;JJ142173;02/07/2025 12.35;052XX W BLOOMINGDALE AVE;890;THEFT;FROM BUILDING;APARTMENT;FALSE;FALSE;2532;25;37;25;6;1141234;1911469;2025;2025 Feb 15 03:41:40 PM;41.91314845;-87.75657336;POINT (-87.756573359 41.913148454)
13742589;JJ141869;02/07/2025 12.32;030XX N BROADWAY;860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;TRUE;FALSE;1934;19;44;6;6;1171721;1920469;2025;2025 Feb 15 03:41:40 PM;41.93722767;-87.64430547;POINT (-87.644305471 41.937227668)
13742633;JJ141872;02/07/2025 12.30;002XX E 108TH ST;486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;FALSE;TRUE;513;5;9;49;08B;1179938;1833410;2025;2025 Feb 15 03:41:40 PM;41.69814562;-87.6167752;POINT (-87.616775204 41.698145615)
13742677;JJ142057;02/07/2025 12.30;061XX N ARTESIAN AVE;910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;FALSE;FALSE;2413;24;40;2;7;1158878;1940591;2025;2025 Feb 15 03:41:40 PM;41.99271704;-87.69095102;POINT (-87.690951017 41.992717042)
13742711;JJ141935;02/07/2025 12.30;071XX W GRAND AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;VEHICLE NON-COMMERCIAL;FALSE;FALSE;2512;25;29;18;14;1128398;1915196;2025;2025 Feb 15 03:41:40 PM;41.92360301;-87.80364628;POINT (-87.803646283 41.923603006)
13743287;JJ141920;02/07/2025 12.30;036XX N MILWAUKEE AVE;484;BATTERY;PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY;SCHOOL - PUBLIC BUILDING;FALSE;FALSE;1731;17;30;16;08B;1146726;1923676;2025;2025 Feb 15 03:41:40 PM;41.94654248;-87.73608438;POINT (-87.736084376 41.946542477)
13743623;JJ143254;02/07/2025 12.30;002XX E 71ST ST;820;THEFT;$500 AND UNDER;APARTMENT;FALSE;FALSE;323;3;6;69;6;1178969;1857991;2025;2025 Feb 15 03:41:40 PM;41.76562099;-87.6195768;POINT (-87.619576803 41.765620989)
13745864;JJ144962;02/07/2025 12.30;065XX N RICHMOND ST;520;ASSAULT;AGGRAVATED - KNIFE / CUTTING INSTRUMENT;APARTMENT;FALSE;TRUE;2412;24;50;2;04A;1155482;1943172;2025;2025 Feb 15 03:41:40 PM;41.99986864;-87.70337288;POINT (-87.703372879 41.999868643)
13747660;JJ147931;02/07/2025 12.30;089XX S MAY ST;2820;OTHER OFFENSE;TELEPHONE THREAT;RESIDENCE;FALSE;FALSE;2222;22;21;73;08A;1170223;1845429;2025;2025 Feb 15 03:41:40 PM;41.73134386;-87.65199826;POINT (-87.651998258 41.731343856)
13742561;JJ141870;02/07/2025 12.27;077XX S SOUTH CHICAGO AVE;497;BATTERY;AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON;APARTMENT;FALSE;TRUE;411;4;8;45;04B;1187227;1853927;2025;2025 Feb 15 03:41:40 PM;41.75427697;-87.58943773;POINT (-87.58943773 41.754276971)
13742542;JJ141859;02/07/2025 12.15;086XX S COTTAGE GROVE AVE;860;THEFT;RETAIL THEFT;DRUG STORE;FALSE;FALSE;632;6;6;44;6;1183071;1847869;2025;2025 Feb 15 03:41:40 PM;41.73775077;-87.60485591;POINT (-87.604855911 41.737750767)
13742614;JJ141896;02/07/2025 12.15;109XX S HALSTED ST;486;BATTERY;DOMESTIC BATTERY SIMPLE;SCHOOL - PUBLIC GROUNDS;FALSE;TRUE;2233;22;21;75;08B;1172929;1832309;2025;2025 Feb 15 03:41:40 PM;41.69528146;-87.64247083;POINT (-87.642470829 41.695281455)
13742588;JJ141878;02/07/2025 12.14;028XX W 60TH ST;1477;WEAPONS VIOLATION;RECKLESS FIREARM DISCHARGE;ALLEY;FALSE;FALSE;823;8;15;66;15;1158519;1864736;2025;2025 Feb 15 03:41:40 PM;41.78457147;-87.6943493;POINT (-87.694349303 41.784571465)
13742571;JJ141867;02/07/2025 12.00;026XX N MAGNOLIA AVE;820;THEFT;$500 AND UNDER;STREET;FALSE;FALSE;1932;19;32;7;6;1167518;1917764;2025;2025 Feb 15 03:41:40 PM;41.92989667;-87.65983016;POINT (-87.659830162 41.929896671)
13742578;JJ141914;02/07/2025 12.00;015XX W JACKSON BLVD;910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;FALSE;FALSE;1231;12;34;28;7;1166224;1898715;2025;2025 Feb 15 03:41:40 PM;41.87765273;-87.66513051;POINT (-87.665130509 41.877652726)
13743013;JJ142343;02/07/2025 12.00;020XX W FARGO AVE;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;APARTMENT;FALSE;FALSE;2424;24;49;1;11;1161568;1949266;2025;2025 Feb 15 03:41:40 PM;42.01646569;-87.68081307;POINT (-87.680813065 42.016465687)
13743310;JJ141876;02/07/2025 12.00;012XX N MONTICELLO AVE;460;BATTERY;SIMPLE;SCHOOL - PUBLIC BUILDING;FALSE;FALSE;2535;25;36;23;08B;1151811;1908030;2025;2025 Feb 15 03:41:40 PM;41.90350976;-87.71780617;POINT (-87.717806169 41.903509764)
13743389;JJ142853;02/07/2025 12.00;044XX W IOWA ST;810;THEFT;OVER $500;RESIDENCE;FALSE;FALSE;1111;11;37;23;6;1146674;1905631;2025;2025 Feb 15 03:41:40 PM;41.89702625;-87.73673697;POINT (-87.736736965 41.897026246)
13743567;JJ142995;02/07/2025 12.00;084XX W CASTLE ISLAND AVE;1130;DECEPTIVE PRACTICE;FRAUD OR CONFIDENCE GAME;RESIDENCE;FALSE;FALSE;1614;16;38;76;11;1118911;1929250;2025;2025 Feb 15 03:41:40 PM;41.96232457;-87.83820768;POINT (-87.838207682 41.96232457)
13744195;JJ142909;02/07/2025 12.00;056XX S MICHIGAN AVE;820;THEFT;$500 AND UNDER;RESIDENCE - PORCH / HALLWAY;FALSE;FALSE;225;2;20;40;6;1178118;1867698;2025;2025 Feb 15 03:41:40 PM;41.79227733;-87.62240183;POINT (-87.622401826 41.792277329)
13744496;JJ144111;02/07/2025 12.00;048XX S ELIZABETH ST;820;THEFT;$500 AND UNDER;SIDEWALK;FALSE;FALSE;933;9;20;61;6;1168806;1872770;2025;2025 Feb 15 03:41:40 PM;41.80640171;-87.65640095;POINT (-87.656400954 41.806401707)
13744986;JJ144803;02/07/2025 12.00;004XX W ROSLYN PL;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;RESIDENCE;FALSE;FALSE;1935;19;43;7;11;1172914;1917055;2025;2025 Feb 15 03:41:40 PM;41.92783312;-87.64002251;POINT (-87.64002251 41.927833123)
13745477;JJ144987;02/07/2025 12.00;058XX S SACRAMENTO AVE;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;APARTMENT;FALSE;FALSE;824;8;15;63;11;1157376;1865864;2025;2025 Feb 15 03:41:40 PM;41.78769009;-87.6985095;POINT (-87.698509504 41.78769009)
13745533;JJ145444;02/07/2025 12.00;112XX S BISHOP ST;820;THEFT;$500 AND UNDER;STREET;FALSE;FALSE;2234;22;21;75;6;1168559;1830361;2025;2025 Feb 15 03:41:40 PM;41.6900309;-87.65852671;POINT (-87.658526709 41.690030895)
13745899;JJ145839;02/07/2025 12.00;093XX S AVALON AVE;910;MOTOR VEHICLE THEFT;AUTOMOBILE;STREET;FALSE;FALSE;413;4;8;47;7;1186166;1843401;2025;2025 Feb 15 03:41:40 PM;41.72541764;-87.59365745;POINT (-87.593657452 41.725417643)
13745948;JJ144804;02/07/2025 12.00;006XX W ROSCOE ST;930;MOTOR VEHICLE THEFT;THEFT / RECOVERY - AUTOMOBILE;STREET;FALSE;FALSE;1925;19;44;6;7;1171235;1922813;2025;2025 Feb 15 03:41:40 PM;41.9436704;-87.64602251;POINT (-87.646022513 41.943670401)
13746397;JJ146396;02/07/2025 12.00;070XX S NORMAL BLVD;610;BURGLARY;FORCIBLE ENTRY;APARTMENT;FALSE;FALSE;732;7;6;68;5;1174163;1858316;2025;2025 Feb 15 03:41:40 PM;41.76662091;-87.63718263;POINT (-87.637182633 41.766620914)
13743214;JJ141905;02/07/2025 11.59;005XX W SUPERIOR ST;760;BURGLARY;BURGLARY FROM MOTOR VEHICLE;STREET;FALSE;FALSE;1831;18;42;8;6;1172505;1905267;2025;2025 Feb 15 03:41:40 PM;41.89549532;-87.64187462;POINT (-87.641874619 41.895495322)
13743004;JJ142321;02/07/2025 11.55;058XX N SHERIDAN RD;890;THEFT;FROM BUILDING;APARTMENT;FALSE;FALSE;2022;20;48;77;6;1168579;1938881;2025;2025 Feb 15 03:41:40 PM;41.98781954;-87.6553173;POINT (-87.655317304 41.987819537)
13742473;JJ141803;02/07/2025 11.50;024XX N CENTRAL PARK AVE;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;APARTMENT;FALSE;FALSE;2524;25;35;22;11;1151970;1915964;2025;2025 Feb 15 03:41:40 PM;41.92527825;-87.7170127;POINT (-87.717012696 41.925278245)
13742631;JJ141825;02/07/2025 11.45;116XX S HALSTED ST;560;ASSAULT;SIMPLE;SMALL RETAIL STORE;FALSE;FALSE;524;5;21;53;08A;1173060;1828134;2025;2025 Feb 15 03:41:40 PM;41.68382172;-87.64211385;POINT (-87.642113853 41.683821715)
13742553;JJ141824;02/07/2025 11.37;081XX S ELLIS AVE;143A;WEAPONS VIOLATION;UNLAWFUL POSSESSION - HANDGUN;APARTMENT;FALSE;FALSE;631;6;8;44;15;1184307;1851311;2025;2025 Feb 15 03:41:40 PM;41.74716718;-87.60022015;POINT (-87.600220148 41.747167184)
13743001;JJ141963;02/07/2025 11.37;057XX W DIVISION ST;2024;NARCOTICS;POSSESS - HEROIN (WHITE);STREET;TRUE;FALSE;2531;25;29;25;18;1137645;1907412;2025;2025 Feb 15 03:41:40 PM;41.90208103;-87.76985665;POINT (-87.769856648 41.902081031)
13742647;JJ141787;02/07/2025 11.32;031XX W 26TH ST;860;THEFT;RETAIL THEFT;STREET;TRUE;FALSE;1033;10;25;30;6;1156029;1886572;2025;2025 Feb 15 03:41:40 PM;41.84454272;-87.70289138;POINT (-87.702891376 41.844542724)
13742558;JJ141834;02/07/2025 11.30;101XX S HALSTED ST;2850;PUBLIC PEACE VIOLATION;BOMB THREAT;COMMERCIAL / BUSINESS OFFICE;FALSE;FALSE;2232;22;21;73;24;1172767;1837600;2025;2025 Feb 15 03:41:40 PM;41.70980432;-87.64290866;POINT (-87.642908658 41.709804324)
13742640;JJ141828;02/07/2025 11.30;035XX W LAWRENCE AVE;1563;SEX OFFENSE;CRIMINAL SEXUAL ABUSE;OTHER (SPECIFY);FALSE;FALSE;1712;17;33;14;17;1151735;1931662;2025;2025 Feb 15 03:41:40 PM;41.96835937;-87.71746174;POINT (-87.717461736 41.968359367)
13742618;JJ141863;02/07/2025 11.28;008XX E 79TH ST;1822;NARCOTICS;MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS;SIDEWALK;TRUE;FALSE;624;6;8;69;18;1183138;1852806;2025;2025 Feb 15 03:41:40 PM;41.75129687;-87.60445723;POINT (-87.604457233 41.751296874)
13742472;JJ141783;02/07/2025 11.27;006XX S FRANCISCO AVE;2024;NARCOTICS;POSSESS - HEROIN (WHITE);STREET;TRUE;FALSE;1135;11;28;27;18;1157135;1897135;2025;2025 Feb 15 03:41:40 PM;41.87350638;-87.69854591;POINT (-87.698545909 41.873506378)
13742628;JJ141837;02/07/2025 11.27;021XX S STATE ST;143A;WEAPONS VIOLATION;UNLAWFUL POSSESSION - HANDGUN;STREET;TRUE;FALSE;131;1;3;33;15;1176651;1890114;2025;2025 Feb 15 03:41:40 PM;41.85382189;-87.62710542;POINT (-87.627105423 41.853821891)
13745148;JJ141800;02/07/2025 11.22;045XX S ARCHER AVE;5011;OTHER OFFENSE;LICENSE VIOLATION;COMMERCIAL / BUSINESS OFFICE;TRUE;FALSE;821;8;12;58;26;1154063;1874074;2025;2025 Feb 15 03:41:40 PM;41.81028598;-87.71043888;POINT (-87.710438879 41.810285982)
13742478;JJ141784;02/07/2025 11.20;046XX N BROADWAY;460;BATTERY;SIMPLE;STREET;FALSE;FALSE;1913;19;46;3;08B;1167990;1930845;2025;2025 Feb 15 03:41:40 PM;41.9657813;-87.65771679;POINT (-87.657716788 41.965781301)
13742667;JJ141937;02/07/2025 11.20;049XX S ARCHER AVE;460;BATTERY;SIMPLE;SCHOOL - PUBLIC BUILDING;FALSE;FALSE;821;8;14;57;08B;1150934;1871470;2025;2025 Feb 15 03:41:40 PM;41.80320189;-87.72198373;POINT (-87.72198373 41.803201891)
13742554;JJ141795;02/07/2025 11.19;047XX W NORTH AVE;860;THEFT;RETAIL THEFT;DEPARTMENT STORE;FALSE;FALSE;2533;25;37;25;6;1144311;1910210;2025;2025 Feb 15 03:41:40 PM;41.90963629;-87.74530073;POINT (-87.745300725 41.909636288)
13743547;JJ141806;02/07/2025 11.14;020XX W 47TH ST;460;BATTERY;SIMPLE;RESTAURANT;FALSE;FALSE;924;9;12;61;08B;1163367;1873495;2025;2025 Feb 15 03:41:40 PM;41.80850702;-87.67632903;POINT (-87.676329034 41.808507017)
13742575;JJ141778;02/07/2025 11.05;063XX S ASHLAND AVE;3710;INTERFERENCE WITH PUBLIC OFFICER;RESIST / OBSTRUCT / DISARM OFFICER;ALLEY;TRUE;FALSE;725;7;16;67;24;1166757;1862692;2025;2025 Feb 15 03:41:40 PM;41.7787905;-87.66420367;POINT (-87.66420367 41.778790504)
13742572;JJ141862;02/07/2025 11.00;014XX S BLUE ISLAND AVE;484;BATTERY;PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY;POLICE FACILITY / VEHICLE PARKING LOT;TRUE;FALSE;1233;12;28;28;08B;1168519;1893359;2025;2025 Feb 15 03:41:40 PM;41.8629061;-87.65685888;POINT (-87.656858884 41.862906101)
13742883;JJ142176;02/07/2025 11.00;058XX S NARRAGANSETT AVE;610;BURGLARY;FORCIBLE ENTRY;RESIDENCE;FALSE;TRUE;811;8;13;56;5;1134726;1865116;2025;2025 Feb 15 03:41:40 PM;41.78606635;-87.78157684;POINT (-87.78157684 41.786066348)
13742907;JJ142364;02/07/2025 11.00;100XX W BALMORAL AVE;810;THEFT;OVER $500;AIRPORT TERMINAL LOWER LEVEL - SECURE AREA;FALSE;FALSE;1654;16;41;76;6;1108491;1934242;2025;2025 Feb 15 03:41:40 PM;41.97618213;-87.87642115;POINT (-87.876421145 41.976182125)
13743231;JJ142519;02/07/2025 11.00;027XX W POPE JOHN PAUL II DR;2820;OTHER OFFENSE;TELEPHONE THREAT;APARTMENT;FALSE;FALSE;921;9;12;58;08A;1158601;1876027;2025;2025 Feb 15 03:41:40 PM;41.8155538;-87.69374062;POINT (-87.693740623 41.815553797)
13743917;JJ142438;02/07/2025 11.00;033XX N KILBOURN AVE;3960;INTIMIDATION;INTIMIDATION;APARTMENT;FALSE;FALSE;1731;17;30;16;08A;1145789;1921868;2025;2025 Feb 15 03:41:40 PM;41.94159903;-87.73957457;POINT (-87.73957457 41.941599031)
13745416;JJ145234;02/07/2025 11.00;014XX E 71ST ST;560;ASSAULT;SIMPLE;APARTMENT;FALSE;FALSE;324;3;8;43;08A;1186846;1858201;2025;2025 Feb 15 03:41:40 PM;41.76601425;-87.59069874;POINT (-87.590698739 41.766014254)
13747457;JJ147370;02/07/2025 10.57;006XX W WRIGHTWOOD AVE;820;THEFT;$500 AND UNDER;APARTMENT;FALSE;FALSE;1935;19;43;7;6;1171772;1917593;2025;2025 Feb 15 03:41:40 PM;41.92933468;-87.644203;POINT (-87.644202999 41.92933468)
13742562;JJ141758;02/07/2025 10.55;046XX W DIVERSEY AVE;860;THEFT;RETAIL THEFT;DEPARTMENT STORE;TRUE;FALSE;2521;25;31;20;6;1144951;1918212;2025;2025 Feb 15 03:41:40 PM;41.93158252;-87.74274717;POINT (-87.742747165 41.931582515)
13742524;JJ141767;02/07/2025 10.53;0000X W MONROE ST;1330;CRIMINAL TRESPASS;TO LAND;COMMERCIAL / BUSINESS OFFICE;TRUE;FALSE;112;1;34;32;26;1176101;1899916;2025;2025 Feb 15 03:41:40 PM;41.8807316;-87.62882885;POINT (-87.628828854 41.880731604)
13742552;JJ141810;02/07/2025 10.49;010XX W NORTH AVE;502R;OTHER OFFENSE;VEHICLE TITLE / REGISTRATION OFFENSE;STREET;FALSE;FALSE;1811;18;32;7;26;1168709;1910813;2025;2025 Feb 15 03:41:40 PM;41.910797;-87.65565543;POINT (-87.655655427 41.910796995)
13742740;JJ142038;02/07/2025 10.49;010XX W 16TH ST;760;BURGLARY;BURGLARY FROM MOTOR VEHICLE;STREET;FALSE;FALSE;1235;12;25;31;6;1169561;1892242;2025;2025 Feb 15 03:41:40 PM;41.85981837;-87.65306632;POINT (-87.653066321 41.859818368)
13746039;JJ146081;02/07/2025 10.45;069XX S MAPLEWOOD AVE;810;THEFT;OVER $500;RESIDENCE;FALSE;FALSE;832;8;16;66;6;1160572;1858566;2025;2025 Feb 15 03:41:40 PM;41.767598;-87.68699214;POINT (-87.686992144 41.767598003)
13742548;JJ141723;02/07/2025 10.42;004XX E 75TH ST;486;BATTERY;DOMESTIC BATTERY SIMPLE;VEHICLE NON-COMMERCIAL;FALSE;TRUE;323;3;6;69;08B;1180792;1855392;2025;2025 Feb 15 03:41:40 PM;41.75844735;-87.61297475;POINT (-87.612974747 41.758447354)
13742504;JJ141791;02/07/2025 10.39;046XX S WABASH AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;APARTMENT;FALSE;TRUE;215;2;3;38;08A;1177496;1874236;2025;2025 Feb 15 03:41:40 PM;41.8102323;-87.62448488;POINT (-87.624484882 41.810232303)
13742607;JJ141889;02/07/2025 10.38;015XX S HARDING AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;APARTMENT;FALSE;TRUE;1014;10;24;29;08A;1150300;1892159;2025;2025 Feb 15 03:41:40 PM;41.85998762;-87.72377053;POINT (-87.723770525 41.859987622)
13742664;JJ141746;02/07/2025 10.36;027XX W 63RD ST;1360;CRIMINAL TRESPASS;TO VEHICLE;STREET;TRUE;FALSE;825;8;16;66;26;1159015;1862756;2025;2025 Feb 15 03:41:40 PM;41.77912794;-87.69258485;POINT (-87.692584848 41.779127936)
13742965;JJ142068;02/07/2025 10.36;084XX S ABERDEEN ST;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;FALSE;FALSE;613;6;17;71;14;1170454;1848934;2025;2025 Feb 15 03:41:40 PM;41.74095705;-87.65105023;POINT (-87.651050227 41.740957045)
13742609;JJ141808;02/07/2025 10.35;017XX W PRYOR AVE;460;BATTERY;SIMPLE;SCHOOL - PUBLIC BUILDING;FALSE;FALSE;2212;22;19;75;08B;1166533;1831078;2025;2025 Feb 15 03:41:40 PM;41.69204178;-87.66592364;POINT (-87.665923635 41.692041778)
13742511;JJ141734;02/07/2025 10.30;072XX S PERRY AVE;031A;ROBBERY;ARMED - HANDGUN;VEHICLE - COMMERCIAL;FALSE;FALSE;731;7;6;69;3;1176648;1857057;2025;2025 Feb 15 03:41:40 PM;41.76311052;-87.62811204;POINT (-87.628112039 41.763110524)
13742557;JJ141765;02/07/2025 10.30;003XX E 60TH ST;1360;CRIMINAL TRESPASS;TO VEHICLE;STREET;TRUE;FALSE;232;2;20;40;26;1179699;1865309;2025;2025 Feb 15 03:41:40 PM;41.78568567;-87.61667761;POINT (-87.616677612 41.785685665)
13743208;JJ141860;02/07/2025 10.30;076XX N ASHLAND AVE;560;ASSAULT;SIMPLE;RESIDENCE;FALSE;FALSE;2422;24;49;1;08A;1164298;1950870;2025;2025 Feb 15 03:41:40 PM;42.02080954;-87.67072177;POINT (-87.670721771 42.020809541)
13743398;JJ142846;02/07/2025 10.30;055XX S HYDE PARK BLVD;1090;ARSON;ATTEMPT ARSON;RESIDENCE;FALSE;FALSE;235;2;5;41;9;1188602;1868563;2025;2025 Feb 15 03:41:40 PM;41.79440661;-87.58393149;POINT (-87.583931489 41.794406612)
13745364;JJ145380;02/07/2025 10.30;036XX N LINCOLN AVE;810;THEFT;OVER $500;STREET;FALSE;FALSE;1922;19;47;5;6;1163562;1924178;2025;2025 Feb 15 03:41:40 PM;41.9475814;-87.67418615;POINT (-87.674186149 41.947581396)
13746988;JJ147074;02/07/2025 10.30;078XX S ASHLAND AVE;460;BATTERY;SIMPLE;STREET;FALSE;FALSE;611;6;17;71;08B;1167038;1852633;2025;2025 Feb 15 03:41:40 PM;41.75118127;-87.66346069;POINT (-87.663460692 41.751181266)
13742417;JJ141715;02/07/2025 10.25;047XX S WABASH AVE;051A;ASSAULT;AGGRAVATED - HANDGUN;STREET;FALSE;FALSE;224;2;3;38;04A;1177512;1873717;2025;2025 Feb 15 03:41:40 PM;41.80880776;-87.6244419;POINT (-87.624441899 41.808807759)
13742530;JJ141805;02/07/2025 10.15;078XX S LAFLIN ST;610;BURGLARY;FORCIBLE ENTRY;RESIDENCE - GARAGE;FALSE;FALSE;612;6;17;71;5;1167476;1852747;2025;2025 Feb 15 03:41:40 PM;41.75148473;-87.66185238;POINT (-87.661852377 41.751484728)
13743154;JJ142498;02/07/2025 10.15;070XX S CRANDON AVE;520;ASSAULT;AGGRAVATED - KNIFE / CUTTING INSTRUMENT;STREET;FALSE;TRUE;331;3;5;43;04A;1192536;1858908;2025;2025 Feb 15 03:41:40 PM;41.76781761;-87.56982027;POINT (-87.569820269 41.767817613)
13742396;JJ141694;02/07/2025 10.13;028XX W FLOURNOY ST;2024;NARCOTICS;POSSESS - HEROIN (WHITE);SIDEWALK;TRUE;FALSE;1135;11;28;27;18;1157568;1896907;2025;2025 Feb 15 03:41:40 PM;41.87287193;-87.69696235;POINT (-87.696962349 41.872871925)
13742556;JJ141705;02/07/2025 10.13;024XX S ARCHER AVE;453;BATTERY;AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON;GAS STATION;FALSE;FALSE;914;9;11;60;04B;1171590;1887793;2025;2025 Feb 15 03:41:40 PM;41.8475656;-87.64574925;POINT (-87.645749253 41.847565598)
13742583;JJ141739;02/07/2025 10.12;039XX W FULLERTON AVE;460;BATTERY;SIMPLE;SIDEWALK;TRUE;FALSE;2525;25;35;22;08B;1149815;1915668;2025;2025 Feb 15 03:41:40 PM;41.92450823;-87.72493896;POINT (-87.724938957 41.924508225)
13742467;JJ141702;02/07/2025 10.10;047XX W BELMONT AVE;860;THEFT;RETAIL THEFT;CONVENIENCE STORE;FALSE;FALSE;2521;25;31;19;6;1144028;1920849;2025;2025 Feb 15 03:41:40 PM;41.93883609;-87.7460727;POINT (-87.746072695 41.93883609)
13742661;JJ141740;02/07/2025 10.07;067XX S JEFFERY BLVD;460;BATTERY;SIMPLE;GAS STATION;TRUE;FALSE;331;3;5;43;08B;1190703;1860780;2025;2025 Feb 15 03:41:40 PM;41.77299898;-87.57647854;POINT (-87.576478539 41.772998982)
13745151;JJ141687;02/07/2025 10.05;025XX E 75TH ST;5011;OTHER OFFENSE;LICENSE VIOLATION;SMALL RETAIL STORE;TRUE;FALSE;421;4;7;43;26;1194442;1855723;2025;2025 Feb 15 03:41:40 PM;41.7590311;-87.56293862;POINT (-87.562938617 41.759031099)
13742423;JJ141677;02/07/2025 10.00;052XX S PULASKI RD;143A;WEAPONS VIOLATION;UNLAWFUL POSSESSION - HANDGUN;SIDEWALK;TRUE;FALSE;815;8;23;62;15;1150598;1869270;2025;2025 Feb 15 03:41:40 PM;41.79717132;-87.72327328;POINT (-87.723273279 41.797171316)
13742506;JJ141741;02/07/2025 10.00;046XX S PULASKI RD;910;MOTOR VEHICLE THEFT;AUTOMOBILE;COMMERCIAL / BUSINESS OFFICE;FALSE;FALSE;821;8;14;57;7;1150473;1873541;2025;2025 Feb 15 03:41:40 PM;41.808894;-87.72362057;POINT (-87.723620573 41.808894002)
13742642;JJ141934;02/07/2025 10.00;081XX S STONY ISLAND AVE;820;THEFT;$500 AND UNDER;HOTEL / MOTEL;FALSE;FALSE;411;4;8;45;6;1188340;1851428;2025;2025 Feb 15 03:41:40 PM;41.747393;-87.58543861;POINT (-87.585438607 41.747393001)
13742723;JJ142141;02/07/2025 10.00;041XX W WILCOX ST;460;BATTERY;SIMPLE;APARTMENT;FALSE;FALSE;1115;11;28;26;08B;1148800;1899014;2025;2025 Feb 15 03:41:40 PM;41.87882764;-87.72909955;POINT (-87.729099546 41.878827643)
13745305;JJ145240;02/07/2025 10.00;013XX S SACRAMENTO DR;560;ASSAULT;SIMPLE;SCHOOL - PUBLIC GROUNDS;FALSE;FALSE;1022;10;24;29;08A;1156172;1893743;2025;2025 Feb 15 03:41:40 PM;41.86421787;-87.70217315;POINT (-87.702173146 41.864217865)
13745369;JJ145392;02/07/2025 10.00;014XX W DEVON AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;FALSE;FALSE;2432;24;49;1;14;1165551;1942613;2025;2025 Feb 15 03:41:40 PM;41.99812548;-87.66634753;POINT (-87.666347527 41.998125479)
13747190;JJ147355;02/07/2025 10.00;014XX S CHRISTIANA AVE;1750;OFFENSE INVOLVING CHILDREN;CHILD ABUSE;SCHOOL - PUBLIC BUILDING;FALSE;FALSE;1021;10;24;29;08B;1154267;1892829;2025;2025 Feb 15 03:41:40 PM;41.86174797;-87.70919077;POINT (-87.709190774 41.861747967)
13748331;JJ148783;02/07/2025 10.00;0000X W CHECKPOINT 3 ST;810;THEFT;OVER $500;AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA;FALSE;FALSE;1651;16;41;76;6;1100244;1934716;2025;2025 Feb 15 03:41:40 PM;41.97759955;-87.90674102;POINT (-87.906741022 41.97759955)
13748417;JJ148978;02/07/2025 10.00;110XX S BELL AVE;1156;DECEPTIVE PRACTICE;ATTEMPT - FINANCIAL IDENTITY THEFT;RESIDENCE;FALSE;FALSE;2212;22;19;75;11;;;2025;2025 Feb 15 03:41:40 PM;;;
13744864;JJ141708;02/07/2025 09.56;032XX S DR MARTIN LUTHER KING JR DR;486;BATTERY;DOMESTIC BATTERY SIMPLE;APARTMENT;FALSE;TRUE;211;2;4;35;08B;1179441;1883693;2025;2025 Feb 15 03:41:40 PM;41.83613881;-87.61706176;POINT (-87.61706176 41.836138808)
13742416;JJ141659;02/07/2025 09.54;006XX S CICERO AVE;2026;NARCOTICS;POSSESS - PCP;STREET;TRUE;FALSE;1131;11;24;25;18;1144487;1896833;2025;2025 Feb 15 03:41:40 PM;41.87292494;-87.74499112;POINT (-87.744991122 41.872924943)
13742539;JJ141812;02/07/2025 09.50;035XX W 65TH PL;810;THEFT;OVER $500;STREET;FALSE;TRUE;831;8;23;66;6;1153981;1860956;2025;2025 Feb 15 03:41:40 PM;41.77428991;-87.7110879;POINT (-87.711087904 41.77428991)
13742569;JJ141709;02/07/2025 09.50;013XX W MADISON ST;460;BATTERY;SIMPLE;COMMERCIAL / BUSINESS OFFICE;FALSE;FALSE;1224;12;27;28;08B;1167650;1900154;2025;2025 Feb 15 03:41:40 PM;41.88157087;-87.65985317;POINT (-87.659853167 41.881570868)
13742551;JJ141655;02/07/2025 09.40;017XX S STATE ST;1310;CRIMINAL DAMAGE;TO PROPERTY;POLICE FACILITY / VEHICLE PARKING LOT;FALSE;FALSE;131;1;3;33;14;1176607;1891853;2025;2025 Feb 15 03:41:40 PM;41.85859482;-87.62721443;POINT (-87.627214427 41.858594819)
